result_index,pid,dataset_file_path,raw_path,qnn_output_path,dim,qnn_norm,torch_norm,cosine_raw,cosine_l2,l2_raw,l2_l2,mean_abs_raw,max_abs_raw,qnn_has_nan,qnn_has_inf,torch_has_nan,torch_has_inf
91,2045,TamChuc_01/02046_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00091_pid2045_TamChuc_01_02046_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_91/output_0.raw,768,12.441416737976715,12.1994355650866,0.955459713935852,0.9554595947265625,3.68497896194458,0.2984638810157776,0.1048380509018898,0.45554909110069275,False,False,False,False
92,2046,TamChuc_01/02047_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00092_pid2046_TamChuc_01_02047_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_92/output_0.raw,768,13.11376937906206,12.863479734628154,0.9689372777938843,0.9689372777938843,3.2469146251678467,0.2492491453886032,0.09212217479944229,0.3760671615600586,False,False,False,False
93,2046,TamChuc_01/02047_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00093_pid2046_TamChuc_01_02047_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_93/output_0.raw,768,12.203515475327775,12.384436714104403,0.9535492658615112,0.9535492658615112,3.7514383792877197,0.3047976493835449,0.10511556267738342,0.5133930444717407,False,False,False,False
94,2047,TamChuc_01/02048_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00094_pid2047_TamChuc_01_02048_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_94/output_0.raw,768,12.964797804391234,12.870500556349443,0.9660077095031738,0.9660077095031738,3.369426965713501,0.2607386112213135,0.09478163719177246,0.42531394958496094,False,False,False,False
95,2047,TamChuc_01/02048_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00095_pid2047_TamChuc_01_02048_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_95/output_0.raw,768,11.968941432314457,12.07483935649472,0.9485460519790649,0.9485460519790649,3.8579490184783936,0.3207925260066986,0.1097995936870575,0.4872936010360718,False,False,False,False
96,2048,TamChuc_01/02049_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00096_pid2048_TamChuc_01_02049_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_96/output_0.raw,768,12.062651172382898,11.814582966473195,0.9366958141326904,0.9366958141326904,4.255013942718506,0.35582056641578674,0.12226935476064682,0.6697232127189636,False,False,False,False
97,2048,TamChuc_01/02049_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00097_pid2048_TamChuc_01_02049_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_97/output_0.raw,768,13.509646871289936,12.891917108378962,0.953856348991394,0.9538562893867493,4.05644416809082,0.30378738045692444,0.1130729392170906,0.823930025100708,False,False,False,False
98,2049,TamChuc_01/02050_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00098_pid2049_TamChuc_01_02050_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_98/output_0.raw,768,12.44297584921303,12.06856187612604,0.9681673645973206,0.9681673049926758,3.1145923137664795,0.2523193061351776,0.08779445290565491,0.44129955768585205,False,False,False,False
99,2049,TamChuc_01/02050_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00099_pid2049_TamChuc_01_02050_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_99/output_0.raw,768,12.522811146756856,12.270444936883752,0.9699623584747314,0.9699623584747314,3.0487468242645264,0.24510222673416138,0.08548753708600998,0.41133666038513184,False,False,False,False
100,2050,TamChuc_01/02051_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00100_pid2050_TamChuc_01_02051_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_100/output_0.raw,768,13.12524523705032,12.711199081385303,0.9633933305740356,0.9633932113647461,3.5194036960601807,0.2705799639225006,0.10034524649381638,0.41421031951904297,False,False,False,False
101,2050,TamChuc_01/02051_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00101_pid2050_TamChuc_01_02051_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_101/output_0.raw,768,13.24713053273349,13.429222780637183,0.954336941242218,0.9543370008468628,4.034843444824219,0.3022022247314453,0.1136283278465271,0.6634467840194702,False,False,False,False
102,2051,TamChuc_01/02052_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00102_pid2051_TamChuc_01_02052_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_102/output_0.raw,768,13.713213937779507,13.533010409619225,0.961155891418457,0.9611559510231018,3.801299571990967,0.2787255346775055,0.10649807006120682,0.5903470516204834,False,False,False,False
103,2051,TamChuc_01/02052_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00103_pid2051_TamChuc_01_02052_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_103/output_0.raw,768,14.123477253817002,13.988911780930422,0.971247673034668,0.9712475538253784,3.373333215713501,0.23980079591274261,0.09747204929590225,0.43728750944137573,False,False,False,False
104,2052,TamChuc_01/02053_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00104_pid2052_TamChuc_01_02053_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_104/output_0.raw,768,13.445090559005694,14.003854387421907,0.9597916603088379,0.9597916603088379,3.9310693740844727,0.28357821702957153,0.11508703231811523,0.4551924169063568,False,False,False,False
105,2052,TamChuc_01/02053_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00105_pid2052_TamChuc_01_02053_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_105/output_0.raw,768,12.945287018994684,13.401582742830833,0.9659714102745056,0.9659714102745056,3.466301441192627,0.26087749004364014,0.10000059753656387,0.41521918773651123,False,False,False,False
106,2053,TamChuc_01/02054_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00106_pid2053_TamChuc_01_02054_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_106/output_0.raw,768,12.535728852493408,12.249305966675328,0.9513888955116272,0.9513888359069824,3.874387502670288,0.31180453300476074,0.10899447649717331,0.5130280256271362,False,False,False,False
107,2053,TamChuc_01/02054_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00107_pid2053_TamChuc_01_02054_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_107/output_0.raw,768,13.496009466799284,13.334700454234545,0.9641223549842834,0.9641223549842834,3.5971412658691406,0.2678712010383606,0.10247170180082321,0.39386796951293945,False,False,False,False
108,2054,TamChuc_01/02055_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00108_pid2054_TamChuc_01_02055_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_108/output_0.raw,768,14.044494708771253,13.651008705002278,0.960163414478302,0.9601632952690125,3.9280905723571777,0.28226438164711,0.11130964010953903,0.5297479629516602,False,False,False,False
109,2054,TamChuc_01/02055_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00109_pid2054_TamChuc_01_02055_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_109/output_0.raw,768,13.844481660324718,13.604819057394913,0.9558631181716919,0.9558631181716919,4.084591865539551,0.2971084415912628,0.11626360565423965,0.545544445514679,False,False,False,False
110,2055,TamChuc_01/02056_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00110_pid2055_TamChuc_01_02056_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_110/output_0.raw,768,12.383848810339712,12.969838966005813,0.9061833024024963,0.9061832427978516,5.520906925201416,0.4331667721271515,0.15846721827983856,0.6928786039352417,False,False,False,False
111,2055,TamChuc_01/02056_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00111_pid2055_TamChuc_01_02056_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_111/output_0.raw,768,12.870952786677414,13.128592746349906,0.9548557996749878,0.9548557996749878,3.9144673347473145,0.300479918718338,0.11272072792053223,0.5581388473510742,False,False,False,False
112,2056,TamChuc_01/02057_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00112_pid2056_TamChuc_01_02057_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_112/output_0.raw,768,12.4758578375855,12.003870249964724,0.9485240578651428,0.9485240578651428,3.954828977584839,0.3208608329296112,0.1143021211028099,0.5658237338066101,False,False,False,False
113,2056,TamChuc_01/02057_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00113_pid2056_TamChuc_01_02057_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_113/output_0.raw,768,13.014103114216933,13.410402199754262,0.9569954872131348,0.9569954872131348,3.8945698738098145,0.2932724952697754,0.11214708536863327,0.5057199001312256,False,False,False,False
114,2057,TamChuc_01/02058_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00114_pid2057_TamChuc_01_02058_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_114/output_0.raw,768,11.840796057859118,12.084393532324238,0.9608540534973145,0.9608540534973145,3.355896472930908,0.2798069715499878,0.09616353362798691,0.4567738175392151,False,False,False,False
115,2057,TamChuc_01/02058_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00115_pid2057_TamChuc_01_02058_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_115/output_0.raw,768,12.292163920249518,12.285183203789645,0.9458265900611877,0.9458265900611877,4.044955730438232,0.3291608393192291,0.11685200780630112,0.5846018195152283,False,False,False,False
116,2058,TamChuc_01/02059_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00116_pid2058_TamChuc_01_02059_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_116/output_0.raw,768,13.544898784913897,13.551785031506258,0.9700888991355896,0.9700888395309448,3.3137333393096924,0.24458536505699158,0.09455563873052597,0.406602144241333,False,False,False,False
117,2058,TamChuc_01/02059_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00117_pid2058_TamChuc_01_02059_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_117/output_0.raw,768,14.57483362458484,14.118873298887518,0.9726125001907349,0.9726125001907349,3.3881399631500244,0.23404037952423096,0.09488081932067871,0.47107112407684326,False,False,False,False
118,2059,TamChuc_01/02060_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00118_pid2059_TamChuc_01_02060_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_118/output_0.raw,768,13.847681026135922,13.881570730357131,0.9697667360305786,0.9697667360305786,3.409458637237549,0.24589858949184418,0.09602717310190201,0.5244121551513672,False,False,False,False
119,2059,TamChuc_01/02060_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00119_pid2059_TamChuc_01_02060_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_119/output_0.raw,768,12.950743164917206,12.95839517796429,0.9693024158477783,0.9693024158477783,3.209883689880371,0.24777927994728088,0.08981379121541977,0.5352180004119873,False,False,False,False
120,2060,TamChuc_01/02061_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00120_pid2060_TamChuc_01_02061_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_120/output_0.raw,768,13.220789304615598,13.035680336516728,0.9605969786643982,0.9605970978736877,3.6899585723876953,0.2807234525680542,0.10381696373224258,0.4421079158782959,False,False,False,False
121,2060,TamChuc_01/02061_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00121_pid2060_TamChuc_01_02061_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_121/output_0.raw,768,13.670265176608845,13.698127404982039,0.9661903381347656,0.9661903381347656,3.558500051498413,0.2600366771221161,0.10119875520467758,0.43335944414138794,False,False,False,False
122,2061,TamChuc_01/02062_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00122_pid2061_TamChuc_01_02062_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_122/output_0.raw,768,12.185043097327991,12.250895193276476,0.9701573252677917,0.970157265663147,2.9856343269348145,0.24430562555789948,0.08476477861404419,0.43308886885643005,False,False,False,False
123,2061,TamChuc_01/02062_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00123_pid2061_TamChuc_01_02062_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_123/output_0.raw,768,12.526417427939391,12.289357364215652,0.9590519666671753,0.9590519070625305,3.558563232421875,0.286174476146698,0.10153181105852127,0.5209274291992188,False,False,False,False
124,2062,TamChuc_01/02063_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00124_pid2062_TamChuc_01_02063_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_124/output_0.raw,768,11.94746525241811,12.066505331537767,0.943526566028595,0.943526566028595,4.03695821762085,0.3360753655433655,0.1134047582745552,0.6043117642402649,False,False,False,False
125,2062,TamChuc_01/02063_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00125_pid2062_TamChuc_01_02063_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_125/output_0.raw,768,12.04756816910348,11.858147866201753,0.9278821349143982,0.9278820753097534,4.543311595916748,0.3797839283943176,0.12623251974582672,0.6709195971488953,False,False,False,False
126,2063,TamChuc_01/02064_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00126_pid2063_TamChuc_01_02064_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_126/output_0.raw,768,12.808399268805978,12.746484772938407,0.9559270143508911,0.9559270143508911,3.794034719467163,0.29689356684684753,0.10758946090936661,0.4994683265686035,False,False,False,False
127,2063,TamChuc_01/02064_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00127_pid2063_TamChuc_01_02064_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_127/output_0.raw,768,12.738926537188606,12.873993756359965,0.958990216255188,0.958990216255188,3.67008113861084,0.2863902747631073,0.10525128245353699,0.5853883028030396,False,False,False,False
128,2064,TamChuc_01/02065_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00128_pid2064_TamChuc_01_02065_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_128/output_0.raw,768,13.018040361393753,13.2477792369354,0.9635919332504272,0.9635919332504272,3.5511462688446045,0.2698444128036499,0.10049764066934586,0.5150146484375,False,False,False,False
129,2064,TamChuc_01/02065_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00129_pid2064_TamChuc_01_02065_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_129/output_0.raw,768,13.011833651018572,12.787037805195334,0.9496489763259888,0.9496489763259888,4.099459171295166,0.3173353374004364,0.11764740943908691,0.519494354724884,False,False,False,False
130,2065,TamChuc_01/02066_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00130_pid2065_TamChuc_01_02066_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_130/output_0.raw,768,13.235475974276719,13.163941677048513,0.9630805253982544,0.9630804061889648,3.587498426437378,0.2717331349849701,0.10155407339334488,0.3702870309352875,False,False,False,False
131,2065,TamChuc_01/02066_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00131_pid2065_TamChuc_01_02066_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_131/output_0.raw,768,13.366193393083979,13.254100106980733,0.9692427515983582,0.9692426919937134,3.303060293197632,0.24802030622959137,0.09406298398971558,0.4133697748184204,False,False,False,False
132,2066,TamChuc_01/02067_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00132_pid2066_TamChuc_01_02067_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_132/output_0.raw,768,12.529676058266102,12.335610206887589,0.9578968286514282,0.9578968286514282,3.6128478050231934,0.2901829481124878,0.10321033000946045,0.4238712191581726,False,False,False,False
133,2066,TamChuc_01/02067_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00133_pid2066_TamChuc_01_02067_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_133/output_0.raw,768,12.834030297295309,12.815101476519738,0.9588273167610168,0.9588273167610168,3.6801695823669434,0.2869587540626526,0.10388954728841782,0.4332255423069,False,False,False,False
134,2067,TamChuc_01/02068_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00134_pid2067_TamChuc_01_02068_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_134/output_0.raw,768,11.672270173070492,11.996147884777136,0.952337920665741,0.9523378610610962,3.6677539348602295,0.3087462782859802,0.10390415042638779,0.582740306854248,False,False,False,False
135,2067,TamChuc_01/02068_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00135_pid2067_TamChuc_01_02068_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_135/output_0.raw,768,12.508537654125444,12.325109459127997,0.9579302072525024,0.9579302072525024,3.6062965393066406,0.2900683283805847,0.10411844402551651,0.4917243719100952,False,False,False,False
136,2068,TamChuc_01/02069_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00136_pid2068_TamChuc_01_02069_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_136/output_0.raw,768,13.217153422668728,13.010251293272063,0.9508894681930542,0.9508894681930542,4.114935874938965,0.31340187788009644,0.11598380655050278,0.5620225667953491,False,False,False,False
137,2068,TamChuc_01/02069_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00137_pid2068_TamChuc_01_02069_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_137/output_0.raw,768,12.738199211560346,13.18133845161986,0.9596379995346069,0.9596379995346069,3.708157777786255,0.28411945700645447,0.10531731694936752,0.46321582794189453,False,False,False,False
138,2069,TamChuc_01/02070_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00138_pid2069_TamChuc_01_02070_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_138/output_0.raw,768,13.396723119854915,13.577392307497838,0.9659661054611206,0.9659660458564758,3.5233006477355957,0.26089781522750854,0.09997418522834778,0.4552675485610962,False,False,False,False
139,2069,TamChuc_01/02070_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00139_pid2069_TamChuc_01_02070_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_139/output_0.raw,768,12.660339764324442,12.87439043633916,0.9480229020118713,0.9480229020118713,4.121850967407227,0.3224183917045593,0.11758521944284439,0.498887300491333,False,False,False,False
140,2070,TamChuc_01/02071_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00140_pid2070_TamChuc_01_02071_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_140/output_0.raw,768,12.65050211793609,13.202787284093331,0.9490655660629272,0.9490655660629272,4.161652088165283,0.3191690146923065,0.11811993271112442,0.56346195936203,False,False,False,False
141,2070,TamChuc_01/02071_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00141_pid2070_TamChuc_01_02071_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_141/output_0.raw,768,14.016842758013421,14.375092947193874,0.967444896697998,0.9674447774887085,3.6397287845611572,0.25516703724861145,0.10468226671218872,0.47395384311676025,False,False,False,False
